_id,AfterCount,AfterCountStr,AverageScore,GoodRate,CommentCount,cn,product_category,product_detail,product_detail_url,product_id,product_price,product_shop_name,product_shop_url,type
100006320184 ,1546,1500+,5,0.98,179940,jd,平板,"华为平板M6 10.8英寸麒麟980影音娱乐游戏学习平板电脑4GB+128GB WIFI（银钻灰）
								当旗舰平板搭载麒麟980芯片，当电脑模式融入平板电脑，当平行视界邂逅2K炫屏，全“芯”体验~~更多精彩~~",//item.jd.com/100006320184.html,1.00006E+11,"￥2,699.00",华为京东自营官方旗舰店,//mall.jd.com/index-1000004259.html?from=pc,电子产品
100006329507 ,12,10+,5,0.97,3873,jd,眼影,"橘朵（judydoll）七色玩趣组合盘眼影高光腮红修容多功能8.5g #07焦糖牛奶盘
								橘朵（judydoll）七色玩趣组合盘眼影高光腮红修容多功能8.5g #07焦糖牛奶盘",//item.jd.com/100006329507.html,1.00006E+11,￥69.80,橘朵京东自营旗舰店,//mall.jd.com/index-1000308741.html?from=pc,美妆
100006342471 ,838,800+,5,0.98,480728,jd,眼影,"京东超市	
（520情人节礼物）完美日记（PERFECT DIARY）探险家十二色眼影盘09猫咪粉质细腻持妆不飞粉百搭14g
								【520专场】罗云熙同款十二色眼影，新颖混色多种质地搭配，上演玩妆拿手好戏！更有第2件半价优惠，抢购钜惠",//item.jd.com/100006342471.html,1.00006E+11,￥119.90,完美日记京东自营旗舰店,//mall.jd.com/index-1000118121.html?from=pc,美妆
100006345766 ,78,70+,5,0.95,22110,jd,行李箱,"卡帝乐鳄鱼(CARTELO) 拉杆箱 旅行箱24英寸复古款直角行李箱密码箱托运箱  黑
								卡帝乐鳄鱼(CARTELO) 拉杆箱 旅行箱24英寸复古款直角行李箱密码箱托运箱  黑",//item.jd.com/100006345766.html,1.00006E+11,￥188.00,卡帝乐鳄鱼（CARTELO）箱包京东自营旗舰店,//mall.jd.com/index-1000113243.html?from=pc,包
100006362808 ,2679,2600+,5,0.97,767009,jd,口红,"【520礼物】迪奥（Dior）滋润正红999礼盒（烈艳蓝金999#3.5g +香氛小样1ml*3+礼盒）小样和礼盒款式随机
								【自营品质,正品保证】520挑选好礼,迪奥哑光999开启秒杀299,限时24小时戳我抢购吧~",//item.jd.com/100006362808.html,1.00006E+11,￥371.00,迪奥（Dior）美妆京东自营专区,//mall.jd.com/index-1000081945.html?from=pc,美妆
100006377759 ,313,300+,5,0.95,96950,jd,音响,"索爱（soaiy）SA-C5 音响 电脑迷你小音箱 笔记本电脑桌面有线低音炮
								【JD自营】USB供电、小巧迷你、不占地方、音质好",//item.jd.com/100006377759.html,1.00006E+11,￥29.90,索爱京东自营旗舰店,//mall.jd.com/index-1000002008.html?from=pc,电子产品
100006393721 ,300,300+,5,0.96,81436,jd,手机,华为 HUAWEI 畅享 10e 6.3英寸大屏幕1300万像素后置双摄 5000mAh大电池4GB+64GB翡冷翠全网通4G手机,//item.jd.com/100006393721.html,1.00006E+11,￥999.00,华为京东自营官方旗舰店,//mall.jd.com/index-1000004259.html?from=pc,电子产品
100006413487 ,40,40+,5,0.98,30735,jd,薯片,"京东超市	
阿婆家的薯片12包 休闲膨化零食大礼包多口味食品组合
								阿婆家的薯片12包 休闲膨化零食大礼包多口味食品组合",//item.jd.com/100006413487.html,1.00006E+11,￥19.90,阿婆家的京东自营旗舰店,//mall.jd.com/index-1000128981.html?from=pc,食品
100006413489 ,40,40+,5,0.98,30734,jd,薯片,"京东超市	
阿婆家的薯片20包 休闲膨化零食大礼包多口味食品组合
								阿婆家的薯片20包 休闲膨化零食大礼包多口味食品组合",//item.jd.com/100006413489.html,1.00006E+11,￥29.90,阿婆家的京东自营旗舰店,//mall.jd.com/index-1000128981.html?from=pc,食品
100006429074 ,11,10+,5,0.99,4083,jd,电脑包,"京东超市	
高尔夫GOLF电脑包14英寸手提苹果笔记本电脑内胆包单肩包小米联想戴尔商务包 灰色
								高尔夫GOLF电脑包14英寸手提苹果笔记本电脑内胆包单肩包小米联想戴尔商务包 灰色",//item.jd.com/100006429074.html,1.00006E+11,￥89.00,GOLF高尔夫京东自营旗舰店,//mall.jd.com/index-1000099713.html?from=pc,包
100006487373 ,2106,2100+,5,0.95,94131,jd,笔记本电脑,"联想(Lenovo)小新Pro13 2020性能版 英特尔酷睿i5 全面屏独显轻薄笔记本电脑(i5 16G 512G MX350 高色域 )银
								【爆款热销,学生办公】野兽模式CPU满血释放,游戏显卡基因较MX250提升20%,低蓝光,双风扇双热管智能散热,WiFi6,人脸识别,接口丰富,快充（更多尖货）",//item.jd.com/100006487373.html,1.00006E+11,"￥5,999.00",联想京东自营旗舰店,//mall.jd.com/index-1000000157.html?from=pc,电子产品
100006511405 ,1,1,5,0.96,534,jd,口红,美宝莲 轻雾绝色持久丝绒哑光唇釉 02红酒车厘子红棕 7ml（雾面雾感浓郁显色不易脱色）【520情人节礼物】,//item.jd.com/100006511405.html,1.00007E+11,￥109.00,美宝莲京东自营官方旗舰店,//mall.jd.com/index-1000002522.html?from=pc,美妆
100006546527 ,1820,1800+,5,0.91,128570,jd,笔记本电脑,"戴尔DELL灵越5000 14英寸酷睿i5轻薄笔记本电脑(十代i5-1035G1 8G 512G MX230 2G独显)银
								【5.19到手价3999】搭载十代处理器,支持双硬盘位拓展,512GB固态硬盘,IPS全高清屏爆款fit轻薄本点击直达",//item.jd.com/100006546527.html,1.00007E+11,"￥4,299.00",戴尔京东自营官方旗舰店,//mall.jd.com/index-1000000140.html?from=pc,电子产品
100006563851 ,2,2,5,0.99,1000,jd,眼影,"京东超市	
珂莱欧CLIO星沙10色眼影 珠光碎钻亮片立体裸妆 02#经典炫酷金棕大地色 0.6g*10
								【品牌自营】【全场2件7.5折】珂莱欧网红推荐遮瑕星沙眼影盘，网红推荐仙女十色盘，轻轻一抹闪耀动人",//item.jd.com/100006563851.html,1.00007E+11,￥225.00,珂莱欧官方自营旗舰店,//mall.jd.com/index-1000075204.html?from=pc,美妆
100006722695 ,1395,1300+,5,0.99,788524,jd,瓜子,"洽洽 洽洽 坚果炒货网红口味山核桃味瓜子量贩装500g（大包装）
								洽洽 洽洽 坚果炒货网红口味山核桃味瓜子量贩装500g（大包装）",//item.jd.com/100006722695.html,1.00007E+11,￥10.80,洽洽京东自营旗舰店,//mall.jd.com/index-1000015463.html?from=pc,食品
100006722701 ,1395,1300+,5,0.99,788524,jd,瓜子,"洽洽 坚果炒货焦糖口味瓜子量贩装500g（大包装）
								洽洽 坚果炒货焦糖口味瓜子量贩装500g（大包装）",//item.jd.com/100006722701.html,1.00007E+11,￥10.80,洽洽京东自营旗舰店,//mall.jd.com/index-1000015463.html?from=pc,食品
100006728065 ,1653,1600+,5,0.98,25094,jd,电视,"华为智慧屏V55i-B 55英寸 HEGE-550B 4K全面屏智能电视机 多方视频通话 AI升降摄像头 4GB+32GB 银钻灰
								【5月19日购机优惠100元，到手价3699元，享12期分期免息】新品推荐",//item.jd.com/100006728065.html,1.00007E+11,"￥3,799.00",华为京东自营官方旗舰店,//mall.jd.com/index-1000004259.html?from=pc,家电
100006728101 ,1141,1100+,5,0.97,151412,jd,手机,"荣耀Play4T Pro 麒麟810芯片 OLED屏幕指纹 4800万高感光夜拍三摄 22.5W超级快充 全网通6GB+128GB 冰岛幻境
								4800万高感光夜拍三摄，光学屏幕指纹，OLED珍珠屏！荣耀爆品特惠，选品质，购荣耀~",//item.jd.com/100006728101.html,1.00007E+11,"￥1,499.00",荣耀京东自营旗舰店,//mall.jd.com/index-1000000904.html?from=pc,电子产品
100006823233 ,1546,1500+,5,0.98,179940,jd,平板,"华为平板MatePad 10.4英寸麒麟810 影音娱乐办公学习 专属教育中心 全面屏平板电脑4GB+64GB WIFI(贝母白)
								【重磅产品上市】麒麟810芯片，2k护眼全面屏，专属教育中心，为您带来全新娱乐影音学习办公新体验！更多精彩~~",//item.jd.com/100006823233.html,1.00007E+11,"￥1,899.00",华为京东自营官方旗舰店,//mall.jd.com/index-1000004259.html?from=pc,电子产品
100006854842 ,123,100+,5,0.98,36310,jd,眼影,"京东超市	
卡姿兰(Carslan)柔幻星纱十色眼影盘 12g #01 日落暖茶（粉质细腻 不易脱妆 易上色不飞粉）
								【卡姿兰新妆登场】不落樱十色眼影盘，打造夏日清甜少女妆，暖阳橘棕，百搭日常不出错，低至满199减100元，点击领券享受叠加优惠",//item.jd.com/100006854842.html,1.00007E+11,￥129.00,卡姿兰京东自营官方旗舰店,//mall.jd.com/index-1000002523.html?from=pc,美妆
100006894859 ,467,400+,5,0.96,97871,jd,遮暇,"京东超市	
九叶草小金管遮瑕膏（自然色）30g 高光修容遮盖雀斑点遮纹身黑眼圈痣疤防水防汗脸部痘痘印气垫
								【超值抢购】酒精免洗洗手液60ML*3随身便携组合装，外出游玩学生开学必备单品，点击抢购！",//item.jd.com/100006894859.html,1.00007E+11,￥69.00,,,美妆
100006947212 ,12875,1.2万+,5,0.97,1538611,jd,手机,"荣耀9X 麒麟810 4000mAh续航 4800万超清夜拍 6.59英寸升降全面屏 全网通6GB+64GB 魅海蓝
								麒麟810，4800万超清双摄，升降式全面屏！荣耀爆品特惠，选品质，购荣耀~",//item.jd.com/100006947212.html,1.00007E+11,"￥1,299.00",荣耀京东自营旗舰店,//mall.jd.com/index-1000000904.html?from=pc,电子产品
100006967292 ,145,100+,5,0.99,107257,jd,薯片,"京东超市	
乐事（Lay’s）薯片  休闲食品 大波浪薯片（黄瓜味+原味+红烩味+鱿鱼味+鸡翅味）400g大礼包  百事食品新老包装交替发货
								乐事（Lay’s）薯片  休闲食品 大波浪薯片（黄瓜味+原味+红烩味+鱿鱼味+鸡翅味）400g大礼包  百事食品新老包装交替发货",//item.jd.com/100006967292.html,1.00007E+11,￥38.00,乐事京东自营旗舰店,//mall.jd.com/index-1000010322.html?from=pc,食品
100006976889 ,194,100+,5,0.97,34656,jd,手机,华为 HUAWEI nova 7 5G 6400万后置四摄 5G SoC芯片 OLED极点全面屏 8GB+128GB 绮境森林全网通5G手机,//item.jd.com/100006976889.html,1.00007E+11,"￥2,999.00",华为京东自营官方旗舰店,//mall.jd.com/index-1000004259.html?from=pc,电子产品
100006978061 ,0,0,5,1,0,jd,冰箱,美的(Midea)果润维C冰箱 323升多门 家用四开门 变频一级能效 智能电冰箱BCD-323WFPZM(E),//item.jd.com/100006978061.html,1.00007E+11,"￥4,799.00",美的京东自营官方旗舰店,//mall.jd.com/index-1000282702.html?from=pc,家电
100007006134 ,2673,2600+,5,0.98,48412,jd,电视,"荣耀智慧屏55英寸OSCA-550A 2G+16G开关机无广告远场语音4K超高清人工智能液晶教育电视华为全面屏
								【生活与你，一起升级】爆款直降1010元，限时秒杀价2789！参与晒单赢价值299元触控遥控器了解更多",//item.jd.com/100007006134.html,1.00007E+11,"￥2,789.00",荣耀京东自营旗舰店,//mall.jd.com/index-1000000904.html?from=pc,家电
100007031029 ,14,10+,5,1,262,jd,扫地机器人,"360扫地机器人X95 激光导航扫拖一体 2650pa大吸力家用吸尘器 电控水箱5200mAh电池 可吸石头小米粒
								【新品上市】【520甜蜜情人节，暖心好礼，18号0点开抢，领券再减300，到手仅2199，价保618，咨询客服赠小度音箱+配件包，享12期免息】",//item.jd.com/100007031029.html,1.00007E+11,"￥2,499.00",360京东自营旗舰店,//mall.jd.com/index-1000000866.html?from=pc,家电
100007045421 ,1047,1000+,5,0.96,89962,jd,笔记本电脑,"联想(Lenovo)拯救者Y7000 15.6英寸游戏笔记本电脑(i5-10300H 16G 512G SSD GTX1650 100%sRGB)幻影黑
								拯救者Y7000新品上新，新'Y'观灯效，100%sRGB高色域屏幕，防窥摄像头，支持三联屏游戏体验更爽，WiFi6网游不延迟【点击更多新品】",//item.jd.com/100007045421.html,1.00007E+11,"￥6,199.00",联想京东自营旗舰店,//mall.jd.com/index-1000000157.html?from=pc,电子产品
100007121021 ,0,0,5,1,0,jd,扫地机器人,美的 Midea M3 Lite扫地机器人扫拖一体 大吸力 智能规划路线 拖地扫地机超薄家用吸尘器APP控制,//item.jd.com/100007121021.html,1.00007E+11,￥899.00,美的京东自营官方旗舰店,//mall.jd.com/index-1000282702.html?from=pc,家电
100007126378 ,705,700+,5,0.98,270894,jd,鸭脖,"京东超市	
三只松鼠鸭肉大礼包 肉干肉脯鸭脖锁骨无骨鸭掌鸭翅鸭肫卤味鸭货休闲零食大礼包505g
								【三只松鼠·国民吃货节】自营急速达！前5000件到手参考价39.9元！超值美食满300减210，限5月18日，立即抢购》",//item.jd.com/100007126378.html,1.00007E+11,￥61.90,三只松鼠京东自营旗舰店,//mall.jd.com/index-1000015268.html?from=pc,食品
100007235990 ,5443,5400+,5,0.99,111552,jd,电视,"创维（SKYWORTH）65A5 65英寸4K超高清HDR 超薄全面屏 声控电视 液晶电视 智慧屏
								【智慧屏时代】买我就现在，到手价不高于3599！咨询客服购机晒图送1499元JBL调校低音炮！声控教育全面屏【65A8领JBL调校低音炮】",//item.jd.com/100007235990.html,1.00007E+11,"￥3,599.00",创维电视京东自营旗舰店,//mall.jd.com/index-1000002826.html?from=pc,家电
100007255984 ,1046,1000+,5,0.98,43515,jd,洗衣机,"美的 （Midea）滚筒洗衣机全自动 10公斤洗烘一体 祛味空气洗 智能烘干 BLDC静音变频 MD100V11D
								【5.18大促限时抢购】【下单减200！到手仅1999】全店10KG爆款洗烘！食用级巴氏除菌洗；祛味空气洗；95°C高温筒自洁杀菌；静音变频；更多优惠",//item.jd.com/100007255984.html,1.00007E+11,"￥2,199.00",美的京东自营官方旗舰店,//mall.jd.com/index-1000282702.html?from=pc,家电
100007315548 ,107,100+,5,0.95,32225,jd,音响,"索爱（soaiy）SA-A6 蓝牙音箱 音响电脑手机多媒体台式机笔记本低音炮音响便携迷你音响
								【JD自营】隐藏式不占空间，360°环绕音,享受立体音质",//item.jd.com/100007315548.html,1.00007E+11,￥89.00,索爱京东自营旗舰店,//mall.jd.com/index-1000002008.html?from=pc,电子产品
100007315552 ,107,100+,5,0.95,32230,jd,音响,"索爱（soaiy）SA-A6 音箱音响电脑手机多媒体台式机笔记本低音炮音响便携迷你音响
								【JD自营】隐藏式不占空间，360°环绕音,享受立体音质",//item.jd.com/100007315552.html,1.00007E+11,￥69.00,索爱京东自营旗舰店,//mall.jd.com/index-1000002008.html?from=pc,电子产品
100007315558 ,118,100+,5,0.94,38198,jd,耳机,"索爱（soaiy）E3 耳机入耳式有线 线控耳麦游戏电脑音乐手机吃鸡 苹果小米华为荣耀VIVO魅族OPPO安卓 白色
								索爱（soaiy）E3 耳机入耳式有线 线控耳麦游戏电脑音乐手机吃鸡 苹果小米华为荣耀VIVO魅族OPPO安卓 白色",//item.jd.com/100007315558.html,1.00007E+11,￥9.90,索爱京东自营旗舰店,//mall.jd.com/index-1000002008.html?from=pc,电子产品
100007345262 ,51,50+,5,0.98,8731,jd,双肩包,"耐克（NIKE） 男女 双肩包 背包 训练包 学生书包 电脑包 BRASILIA 运动包 BA5954-010黑色中号
								【520告白日】5.18-5.21，运动女神告白日，爆款直降不止是5折，关注店铺多款新品可享受粉丝价，赶紧选购吧！点击查看更多",//item.jd.com/100007345262.html,1.00007E+11,￥199.00,耐克（NIKE）京东自营专区,//mall.jd.com/index-1000001927.html?from=pc,包
100007539330 ,1820,1800+,5,0.91,128570,jd,笔记本电脑,"京品电脑	
戴尔DELL灵越5000fit 14英寸英特尔酷睿i5轻薄窄边框笔记本电脑(十代i5-10210U 8G 512G MX250 2G 2年整机)银
								十代酷睿处理器,5MM窄边框,IPS防眩光屏,MX250独显,高性能固态硬盘,Type-C接口,智能温控查看更多",//item.jd.com/100007539330.html,1.00008E+11,"￥5,599.00",戴尔京东自营官方旗舰店,//mall.jd.com/index-1000000140.html?from=pc,电子产品
100007540966 ,330,300+,5,0.97,142736,jd,遮暇,"京东超市	
纽西之谜 geoskincare水凝清润隔离霜1号色45ml（均匀肤色 提亮保湿）
								纽西之谜 geoskincare水凝清润隔离霜1号色45ml（均匀肤色 提亮保湿）",//item.jd.com/100007540966.html,1.00008E+11,￥79.00,纽西之谜（geoskincare）京东自营旗舰店,//mall.jd.com/index-1000279506.html?from=pc,美妆
100007605454 ,24,20+,5,0.99,15922,jd,可乐,"京东超市	
可口可乐 Coca-Cola 饮料  零度 无糖 汽水 碳酸饮料 200ml*24罐 整箱  迷你摩登罐  可口可乐公司出品
								缤纷水饮，低至5折快来",//item.jd.com/100007605454.html,1.00008E+11,￥43.90,可口可乐京东自营旗舰店,//mall.jd.com/index-1000014286.html?from=pc,食品
100007617140 ,2614,2600+,5,0.98,260430,jd,平板,"京品电脑	
华为平板M6 8.4英寸高能版影音娱乐游戏学习平板电脑6GB+128GB WIFI（幻影红）
								采用麒麟980，搭载PC级液冷散热，配合震撼影音效果给你带来劲酷游戏体验，更多精彩~~",//item.jd.com/100007617140.html,1.00008E+11,"￥2,499.00",华为京东自营官方旗舰店,//mall.jd.com/index-1000004259.html?from=pc,电子产品
100007697792 ,60,60+,5,0.98,17839,jd,电脑包,"小米（MI）经典商务双肩包 简约商务笔记本电脑背包 男女学生书包双肩背包 黑色
								小米（MI）经典商务双肩包 简约商务笔记本电脑背包 男女学生书包双肩背包 黑色",//item.jd.com/100007697792.html,1.00008E+11,￥99.00,小米京东自营旗舰店,//mall.jd.com/index-1000004123.html?from=pc,包
100007908040 ,1963,1900+,5,0.99,1129405,jd,辣条,"京东超市	
卫龙 休闲零食 辣条 网红儿时怀旧零食大礼包 办公室零食 亲嘴烧混合多口味1000g/袋（新老包装随机发货）
								【517吃货盛宴】味你而来，美味挡不住，爆款零食满199减100。(此商品不参加上述活动)",//item.jd.com/100007908040.html,1.00008E+11,￥26.90,卫龙京东自营旗舰店,//mall.jd.com/index-1000086749.html?from=pc,食品
100007928284 ,740,700+,5,0.98,26494,jd,电视,"TCL 55V6 55英寸液晶电视机 4K超高清护眼 超薄 全面屏 人工智能 智慧屏 玩转语音操控 教育电视
								【TCL品牌日】18日下单立减200元，不高于1799！声控智慧全面屏，DTS+杜比超强解码能力【查看55英寸新品】",//item.jd.com/100007928284.html,1.00008E+11,"￥1,999.00",TCL电视京东自营旗舰店,//mall.jd.com/index-1000002816.html?from=pc,家电
100007958768 ,6970,6900+,5,0.96,747955,jd,手机,"Redmi Note8Pro 6400万全场景四摄 液冷游戏芯 4500mAh长续航 NFC 18W快充 红外遥控 6GB+64GB 贝母白 游戏智能手机 小米 红米
								【品质好物】小金刚品质保证，6400万超广角四摄，3D四曲面玻璃机身！【K30极速版火热抢购中】",//item.jd.com/100007958768.html,1.00008E+11,"￥1,199.00",小米京东自营旗舰店,//mall.jd.com/index-1000004123.html?from=pc,电子产品
100007958784 ,5296,5200+,5,0.97,775608,jd,手机,"Redmi Note8 4800万全场景四摄 4000mAh长续航 高通骁龙665 18W快充 小金刚品质保证 4GB+64GB 皓月白 游戏智能手机 小米 红米
								【品质好物】小金刚品质保证，骁龙665处理器，标配18W充电器！【K30极速版火热抢购中】",//item.jd.com/100007958784.html,1.00008E+11,￥899.00,小米京东自营旗舰店,//mall.jd.com/index-1000004123.html?from=pc,电子产品
100008031678 ,2320,2300+,5,0.98,441118,jd,手机,"荣耀Play3 6.39英寸魅眼全视屏 4000mAh大电池 真4800万AI三摄 麒麟710F自研芯片 畅玩全网通6GB+64GB 幻夜黑
								荣耀Play3 6.39英寸魅眼全视屏 4000mAh大电池 真4800万AI三摄 麒麟710F自研芯片 畅玩全网通6GB+64GB 幻夜黑",//item.jd.com/100008031678.html,1.00008E+11,￥999.00,荣耀京东自营旗舰店,//mall.jd.com/index-1000000904.html?from=pc,电子产品
100008045204 ,1137,1100+,5,0.97,367807,jd,粉底,"京东超市	
美宝莲 FITme 定制粉底液 水润版110 白皙偏黄 30ml SPF23（防晒遮瑕滋润保湿干皮粉平价）【520情人节礼物】
								【520礼在京东】干皮救星，打造水润奶油肌！华晨宇同款粉底液，搭配底妆CP妆前乳，效果加乘，颜值一整天不掉线，更有2件75折~戳我选购",//item.jd.com/100008045204.html,1.00008E+11,￥109.00,美宝莲京东自营官方旗舰店,//mall.jd.com/index-1000002522.html?from=pc,美妆
100008184380 ,545,500+,5,0.98,13322,jd,洗衣机,"京品家电	
小天鹅（LittleSwan）10公斤洗烘一体 TD100PURE 滚筒洗衣机全自动 智能家电 除菌除螨 快舒省高温蒸汽烘干
								【20点秒杀，20-21点下单赠100元话费】到手价2799！高温煮洗！6期免息！BLDC静音变频！反馈限赠468元法兰绒毯！健康除螨洗，静音变频更多推荐",//item.jd.com/100008184380.html,1.00008E+11,"￥2,998.00",小天鹅洗衣机京东自营旗舰店,//mall.jd.com/index-1000002505.html?from=pc,家电
100008216884 ,324,300+,5,0.98,22526,jd,电视,"海信（Hisense）65E3D-J 65英寸 E3D京享版 4K超清 HDR AI语音 人工智能 无边全面屏 教育 液晶电视机
								【品质电视选海信】全面屏电视，纤薄机身，智慧遥控，4K超清HDR，AI智慧语音，丰富影视资源【查看远场语音65E3D-PRO】",//item.jd.com/100008216884.html,1.00008E+11,"￥2,599.00",海信京东自营旗舰店,//mall.jd.com/index-1000324421.html?from=pc,家电
100008268466 ,1767,1700+,5,0.98,135363,jd,电视,"小米电视4A 70英寸 4K超高清 HDR 二级能效 2GB+16GB 内置小爱 AI人工智能网络液晶平板教育电视L70M5-4A
								70英寸是什么体验？高性能巨幕，双眼沉浸，身临其境！大屏新世界，更多选择》点击进入《",//item.jd.com/100008268466.html,1.00008E+11,"￥3,199.00",小米京东自营旗舰店,//mall.jd.com/index-1000004123.html?from=pc,家电
100008307192 ,3533,3500+,5,0.99,38836,jd,空调,"奥克斯 (AUX) 1.5匹 京裕 一级能效 全直流变频 变频冷暖 大风量 壁挂式空调挂机(KFR-35GW/BpR3TYF1+1)
								【奥克斯空调热卖中！】22-23点限时满减到手1999元！白条3期免息，日供仅约20元！一级能效巨省电！爆款机型，都在买！咨询客服领30元优惠券",//item.jd.com/100008307192.html,1.00008E+11,"￥2,129.00",奥克斯空调京东自营旗舰店,//mall.jd.com/index-1000001314.html?from=pc,家电
100008348538 ,1648,1600+,5,0.96,415406,jd,平板,"Apple iPad 平板电脑 2019年新款10.2英寸（128G WLAN版/iPadOS系统/Retina显示屏/MW792CH/A）金色
								【经典爆款iPad，限量领100元优惠券，下单送VIPKID少儿英语体验课】网课学习，娱乐影音，你值得拥有！点击进入会场！",//item.jd.com/100008348538.html,1.00008E+11,"￥2,949.00",Apple产品京东自营旗舰店,//mall.jd.com/index-1000000127.html?from=pc,电子产品
100008348542 ,13285,1.3万+,5,0.94,1866112,jd,手机,"Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G手机 双卡双待
								iPhone爆品限时特惠！大额神券抢购中！iPhone11立减500元，XR256GB黄色特惠低至4699元，XSMax抢券立减500元！超值推荐！",//item.jd.com/100008348542.html,1.00008E+11,"￥5,999.00",Apple产品京东自营旗舰店,//mall.jd.com/index-1000000127.html?from=pc,电子产品
100008348548 ,1928,1900+,5,0.96,285937,jd,手机,"Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G手机 双卡双待
								iPhone爆品限时特惠！大额神券抢购中！iPhone11ProMax立减1600元，XR256GB黄色低至4699元，XSMax抢券立减500元！超值推荐！",//item.jd.com/100008348548.html,1.00008E+11,"￥10,899.00",Apple产品京东自营旗舰店,//mall.jd.com/index-1000000127.html?from=pc,电子产品
100008348554 ,1648,1600+,5,0.96,415405,jd,平板,"Apple iPad 平板电脑 2019年新款10.2英寸（128G WLAN版/iPadOS系统/Retina显示屏/MW772CH/A）深空灰色
								【经典爆款iPad，限量领100元优惠券，下单送VIPKID少儿英语体验课】网课学习，娱乐影音，你值得拥有！点击进入会场！",//item.jd.com/100008348554.html,1.00008E+11,"￥2,949.00",Apple产品京东自营旗舰店,//mall.jd.com/index-1000000127.html?from=pc,电子产品
100008379948 ,39,30+,5,0.99,19388,jd,鸭脖,"新希望六和 鸭脖 1.5kg 卤鸭子卤味鸭脖酱鸭脖卤鸭脖 麻辣鸭脖烤鸭脖 卤味零食卤煮食材烧烤食材
								春意盎然，食在五月。新希望六和食品养生好物分享感恩“价”给你。掀翻低价。点击抢购！",//item.jd.com/100008379948.html,1.00008E+11,￥39.90,新希望六和京东自营旗舰店,//mall.jd.com/index-1000077182.html?from=pc,食品
100008383598 ,88,80+,5,0.98,43641,jd,鸭脖,"京东超市	
可可哥精武甜辣鸭脖500g  休闲零食 甜辣口味 肉干肉脯 真空小颗粒装20袋
								可可哥精武甜辣鸭脖500g  休闲零食 甜辣口味 肉干肉脯 真空小颗粒装20袋",//item.jd.com/100008383598.html,1.00008E+11,￥29.90,可可哥食品京东自营旗舰店,//mall.jd.com/index-1000281326.html?from=pc,食品
100008397104 ,5373,5300+,5,0.99,1247587,jd,音响,"小米（MI）小爱音箱 白色 小爱同学智能音箱 听音乐语音遥控家电 人工智能音响 蓝牙Mesh网关
								新品小爱音箱经典升级版,大音腔专业级DTS音效,Hi-Fi级音频芯片,蓝牙网关,QQ音乐曲库搭配环绕专业调音更多",//item.jd.com/100008397104.html,1.00008E+11,￥249.00,小米京东自营旗舰店,//mall.jd.com/index-1000004123.html?from=pc,电子产品
100008527158 ,387,300+,5,0.99,44381,jd,冰箱,"TCL 201升 三门电冰箱 中门宽幅变温 小型冰箱 环保养鲜 冰箱小型便捷 节能静音（珍珠白）BCD-201TF1
								【TCL冰洗钜惠盛典】劲爆秒杀到手底价仅889！先抢先得【99%好评率口碑力荐】38分贝入眠级音量告别噪音210升三门风冷冰箱首发，颠覆价格认知直击活动",//item.jd.com/100008527158.html,1.00009E+11,￥889.00,TCL冰箱洗衣机京东自营旗舰店,//mall.jd.com/index-1000000953.html?from=pc,家电
100008529480 ,36,30+,5,0.98,21591,jd,遮暇,"京东超市	
得鲜 the saem 韩国原装进口 丝滑遮瑕液 遮瑕棒1.5#自然色6.5g（持久保湿 轻薄服帖 定妆隐形 遮盖斑点）
								得鲜 the saem 韩国原装进口 丝滑遮瑕液 遮瑕棒1.5#自然色6.5g（持久保湿 轻薄服帖 定妆隐形 遮盖斑点）",//item.jd.com/100008529480.html,1.00009E+11,￥42.00,得鲜京东自营官方旗舰店,//mall.jd.com/index-1000104163.html?from=pc,美妆
100008529522 ,36,30+,5,0.98,21593,jd,遮暇,"京东超市	
得鲜 the saem 韩国原装进口 丝滑遮瑕液 遮瑕棒01#白皙色6.5g（持久保湿 轻薄服帖 定妆隐形 遮盖斑点）
								得鲜 the saem 韩国原装进口 丝滑遮瑕液 遮瑕棒01#白皙色6.5g（持久保湿 轻薄服帖 定妆隐形 遮盖斑点）",//item.jd.com/100008529522.html,1.00009E+11,￥42.00,得鲜京东自营官方旗舰店,//mall.jd.com/index-1000104163.html?from=pc,美妆
100008570078 ,974,900+,5,0.98,47978,jd,空调,"线下同款	
格力（GREE）正1.5匹 品悦一级能效 变频冷暖 智能 壁挂式卧室空调挂机 KFR-35GW/(35592)FNhAa-A1线下同款
								【格力品牌盛典！】今日到手价2899元！一级能效更省电！WIFI智能，远程操控！咨询客服有惊喜！",//item.jd.com/100008570078.html,1.00009E+11,"￥2,899.00",格力京东自营旗舰店,//mall.jd.com/index-1000003445.html?from=pc,家电
100008793528 ,1132,1100+,5,0.98,60130,jd,电视,"海尔（Haier）LU55J51 55英寸4K超高清 人工智能 8K解码 语音遥控 超窄边框LED液晶电视2+16G （金色）
								【家电518】现在下单，到手价1699元！55英寸8K解码电视，语音控制，2+16G内存，海量4K内容。升级55吋广色域电视",//item.jd.com/100008793528.html,1.00009E+11,"￥1,699.00",海尔京东自营旗舰店,//mall.jd.com/index-1000001782.html?from=pc,家电
